Full Name,Nurse Number,Nurse Type,Nurse Department,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Roy Josef,671,LPN,Oncology,0,2,0,2,0,2,1,0,2,0,2,1,1,0,2,1,1,1,2,0,2,2,2,1,0,2,0,1,1,1,1,1,1,1,1,1,2,0,2,1,2,0
Rocky Sofia,672,LPN,Family,2,2,0,1,1,1,2,0,1,0,0,1,2,2,0,2,1,1,2,0,1,2,0,2,2,0,0,1,1,1,0,2,1,0,0,2,1,1,1,1,1,1
Leontine Asa,673,NA,Midwife,2,2,1,0,0,0,0,2,1,1,2,2,1,2,2,2,0,2,2,1,0,2,0,2,1,1,1,0,0,0,0,0,0,2,1,2,1,0,1,1,0,2
Manie Gwendolyn,674,LPN,Mental Health,1,1,0,2,0,0,1,0,0,0,0,2,2,2,2,1,2,2,2,0,0,1,1,1,1,1,0,1,0,2,2,2,1,1,0,1,2,1,1,1,0,2
Kassandra Racheal,675,RN,Labor,0,1,0,0,1,1,1,0,0,1,1,1,2,0,1,0,1,1,1,2,2,0,1,2,1,0,0,1,1,1,1,0,2,0,0,2,2,0,0,1,0,0
Lucille Josephine,676,RN,Mental Health,1,0,2,2,2,0,0,1,1,0,2,1,0,2,0,0,0,2,1,1,0,0,2,0,2,0,0,2,2,1,0,1,0,0,1,2,0,2,2,1,0,1
Tianna Van,677,LPN,Family,1,0,2,0,0,2,0,0,0,1,2,1,0,2,1,2,2,0,0,1,0,1,1,0,1,2,0,0,2,2,1,1,0,1,2,2,1,1,2,1,1,0
Calista Barney,678,RN,Labor,1,1,0,0,1,0,0,0,1,2,2,2,0,2,2,1,1,0,1,0,0,2,0,1,1,0,1,1,0,1,0,1,1,2,0,2,1,1,1,2,2,1
Mitchel Hoyt,679,NA,Midwife,2,1,0,1,0,1,0,2,1,1,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1
Rosalie Wanda,680,NA,Surgery,2,0,2,2,2,1,2,0,0,1,2,1,2,2,1,2,0,1,0,0,0,0,2,0,2,0,0,0,2,0,1,2,1,2,0,2,0,2,2,1,0,0
Fernando Pat,681,NA,Critical Care,2,2,1,1,1,2,2,0,1,0,2,1,2,2,0,1,2,2,0,0,2,2,1,0,0,2,2,0,0,1,0,0,1,0,0,1,1,1,2,2,2,0
Clarissa Jerry,682,LPN,Surgery,1,1,0,2,2,2,0,1,0,0,1,2,1,2,2,1,2,0,1,2,1,0,2,0,1,1,0,2,2,2,0,2,0,1,2,0,2,1,0,1,2,0
Claudia Allan,683,RN,Pediatric,1,0,0,2,1,1,1,1,2,0,2,0,2,0,0,1,1,1,0,2,1,0,2,0,1,0,2,0,0,0,1,1,1,0,1,0,2,2,2,1,0,1
Jamar Daisie,684,LPN,Forensic,1,1,1,2,0,1,1,2,1,0,2,2,1,2,2,1,1,1,0,2,2,1,1,2,2,0,2,2,1,2,0,0,0,1,1,1,2,2,1,2,1,0
Darla Lisa,685,RN,Mental Health,2,1,0,1,2,1,0,1,0,0,1,1,0,1,1,1,2,0,0,2,1,0,1,1,2,1,0,1,2,0,2,2,1,0,2,1,1,1,1,0,2,2
Kaia Oscar,686,LPN,Midwife,1,0,2,2,0,1,2,2,2,2,1,0,2,0,0,1,0,1,0,0,2,0,2,0,0,1,2,0,1,0,1,0,2,1,2,1,1,1,2,0,1,0
Josue Dell,687,NA,Oncology,1,1,0,2,2,0,0,1,0,1,0,1,1,2,2,0,2,2,2,0,2,2,1,0,0,0,1,0,1,2,2,0,1,1,1,1,1,0,0,1,2,0
Archie Bobbie,688,LPN,Pediatric,2,2,0,0,0,1,0,1,2,1,0,2,2,1,0,0,0,0,2,0,1,1,1,0,1,0,0,2,1,1,0,2,1,1,0,2,0,1,1,1,1,0
Lovell Carla,689,LPN,Pediatric,2,0,2,2,2,1,1,1,1,0,0,2,0,0,2,0,2,1,2,0,2,0,2,1,2,2,0,2,2,2,0,1,0,2,2,1,0,2,2,2,0,2
Salvatore Sally,690,LPN,Pediatric,2,2,1,1,1,2,0,2,0,0,2,2,1,2,2,2,0,1,2,1,2,2,0,1,0,1,0,0,1,0,1,0,1,2,1,2,0,1,2,0,2,2
Derrick Arch,691,LPN,Oncology,2,1,1,0,2,1,0,0,0,1,1,2,0,2,1,0,2,1,0,0,1,0,2,1,2,0,2,2,0,1,2,1,1,0,2,0,2,1,2,1,2,1
Bridget Jaidyn,692,RN,Labor,1,0,2,1,1,1,2,0,2,2,1,2,0,1,0,2,1,0,1,1,1,0,2,2,2,1,1,0,1,0,2,1,1,1,0,0,2,1,1,2,1,0
Fritz Zelda,693,NA,Forensic,2,0,2,0,1,1,0,0,0,1,0,2,0,2,1,0,0,2,0,2,0,2,0,1,0,2,1,2,0,2,2,2,2,0,0,1,2,0,0,0,2,1
Karina Jean,694,RN,Forensic,0,0,2,1,1,2,1,1,2,0,1,2,1,1,2,0,0,2,1,0,1,1,0,1,1,2,0,2,1,2,0,1,1,1,0,1,1,0,1,2,0,1
Korbin Waymon,695,RN,Family,0,1,2,0,0,0,2,2,0,2,0,1,0,0,2,2,0,1,0,0,0,2,0,2,0,2,1,1,2,1,2,1,2,1,1,0,2,1,1,2,1,2
Elvie Marcella,696,NA,Mental Health,1,2,1,1,1,2,0,1,2,2,2,2,0,1,0,2,2,0,0,0,0,2,2,2,1,2,0,0,2,2,1,1,0,1,2,0,1,2,0,2,2,2
Edmund Lola,697,RN,Critical Care,1,0,2,2,2,2,1,1,0,2,2,2,1,1,0,0,1,0,2,0,0,1,0,0,0,1,1,1,0,2,2,2,1,1,1,0,2,1,2,2,0,0
Laurine Marylou,698,LPN,Pediatric,1,2,2,0,0,0,2,1,1,0,1,2,1,1,1,1,2,1,1,0,2,1,0,2,0,0,0,0,0,2,2,0,0,2,2,0,1,2,2,1,0,0
Chaim Jill,699,RN,Mental Health,2,1,1,0,0,0,1,0,1,2,2,0,2,1,0,0,2,2,2,1,0,0,2,1,1,0,1,2,0,0,0,1,1,2,0,0,1,0,1,0,1,2
Deana Arnie,700,LPN,Oncology,0,1,2,2,1,1,0,0,2,2,1,2,0,1,1,0,0,0,2,1,2,2,2,0,2,2,1,0,0,2,2,2,2,0,2,0,2,1,1,2,0,0
Jim Eligah,701,NA,Mental Health,1,0,0,0,1,0,2,1,2,2,0,1,2,2,0,0,1,2,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,2,1,0,0,0,1,2,1,2
Michael Edward,702,RN,Surgery,2,2,1,1,1,0,1,0,2,0,0,2,2,1,0,0,0,0,2,0,1,2,0,1,1,1,0,0,2,2,0,2,2,2,1,2,1,1,0,2,2,0
Donnie Zena,703,LPN,Labor,1,0,1,0,2,1,0,1,1,0,0,2,1,1,0,0,0,0,2,2,2,2,0,2,0,1,1,0,0,1,1,2,2,1,2,1,2,1,2,1,0,2
Sue Rene,704,LPN,Surgery,1,1,0,1,0,1,2,2,2,0,1,2,1,2,1,2,0,0,1,0,0,2,2,2,1,0,0,2,0,2,2,1,1,1,0,2,1,1,1,2,2,2
Adrian Rusty,705,RN,Midwife,2,2,2,2,1,2,2,1,0,2,2,1,2,1,2,0,2,0,1,1,2,1,1,1,1,0,1,2,2,1,2,2,0,2,2,0,2,1,2,1,2,2
Aubrie Asa,706,RN,Labor,2,2,2,2,1,2,2,2,0,2,0,0,2,1,0,2,2,1,2,0,0,2,0,2,0,1,0,0,2,0,0,1,1,1,0,1,2,0,2,1,0,0
Geoffrey Devon,707,NA,Midwife,2,0,0,0,2,1,2,1,2,2,0,0,0,0,1,2,2,0,0,0,1,2,0,0,1,0,1,1,2,1,0,0,0,0,1,2,2,2,2,1,2,0
Ellis Tommie,708,NA,Critical Care,0,2,1,2,0,0,0,0,1,1,0,1,2,2,0,0,1,0,0,1,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,1,1
Jade Cliff,709,NA,Midwife,0,2,0,2,2,0,0,2,1,1,0,0,0,2,2,0,2,0,2,0,1,1,2,2,2,1,2,1,2,0,0,2,0,0,1,0,0,2,0,2,2,0
Adam Archibald,710,LPN,Midwife,1,1,1,0,1,2,0,0,1,2,0,0,2,0,2,0,2,1,0,2,0,1,2,2,2,0,0,2,1,0,1,1,1,2,2,2,1,0,0,2,2,0
Rusty Isabella,711,RN,Labor,1,0,1,0,2,0,0,0,0,1,0,2,0,1,1,2,1,2,0,2,2,2,1,0,0,2,2,2,2,1,0,0,2,0,0,2,2,2,1,1,1,0
Reva Beulah,712,LPN,Family,0,0,1,0,0,2,1,2,1,2,1,1,0,0,0,2,2,0,1,1,1,1,2,1,1,2,2,2,0,2,1,2,1,1,2,2,1,0,0,2,0,2
Christa Dylan,713,NA,Labor,1,1,0,1,1,1,1,2,0,2,0,2,2,1,1,0,0,1,2,2,0,2,2,1,0,0,1,1,2,1,2,2,1,0,1,1,0,2,0,2,1,1
Tracey Elena,714,RN,Pediatric,2,2,2,0,2,2,1,0,0,0,0,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,0,1,2,1,2,1,0
Debbie Ian,715,RN,Surgery,2,2,2,1,2,1,1,2,0,0,2,0,0,0,2,0,1,2,2,1,2,0,1,1,0,1,0,1,1,1,1,0,0,2,0,2,2,2,1,1,0,2
Garrett Concetta,716,LPN,Forensic,1,0,0,2,1,0,2,2,0,0,0,0,0,2,1,2,1,1,0,2,2,1,0,0,2,0,2,2,1,1,0,2,2,0,0,1,0,1,2,1,1,0
Valarie Angela,717,NA,Family,1,0,2,2,0,1,1,1,1,0,1,2,1,1,0,0,0,1,1,1,2,1,1,0,1,2,1,2,1,2,1,1,0,2,0,2,2,0,0,1,2,2
Prentice Georgina,718,LPN,Critical Care,0,2,0,0,1,0,2,2,2,2,0,1,2,0,0,0,1,2,0,0,2,0,2,1,0,2,0,1,1,0,0,0,2,1,0,0,1,1,1,2,2,2
Antonio Baylie,719,LPN,Midwife,1,0,1,0,0,2,0,2,2,0,2,1,1,0,0,0,0,2,2,0,0,1,1,1,2,0,0,2,0,2,2,0,1,2,1,0,1,0,0,0,0,1
Lonnie Thelma,720,NA,Oncology,2,0,1,2,1,0,1,1,1,1,2,1,0,2,1,2,1,2,0,1,1,0,0,1,1,2,0,1,1,2,2,1,2,0,0,0,1,0,2,1,1,0
Martina Bernice,721,RN,Mental Health,1,2,1,0,1,2,2,0,0,2,2,2,1,0,1,1,1,2,2,2,1,0,2,1,1,1,2,0,2,2,1,2,1,1,0,1,0,0,1,2,2,0
Fredric Newton,722,NA,Family,0,1,1,0,2,0,1,1,0,1,1,1,2,0,2,0,0,1,0,0,1,2,2,0,1,2,1,1,1,0,0,0,2,2,1,1,0,2,0,2,2,0
Gretchen Ben,723,LPN,Pediatric,0,2,2,0,0,0,2,0,1,1,2,2,1,0,0,2,1,2,2,1,1,1,1,2,1,1,1,1,0,1,2,2,1,1,0,0,2,2,1,0,2,1
Mayme Arlene,724,RN,Pediatric,0,1,1,0,0,1,2,0,1,0,2,2,0,2,2,2,0,1,1,1,0,1,1,2,2,2,2,2,0,2,2,1,0,2,1,1,2,1,2,1,2,0
Lorenzo Nickolas,725,RN,Forensic,2,1,0,1,1,1,1,1,2,1,1,2,0,2,1,1,2,0,0,2,0,1,2,1,1,2,2,0,1,1,0,2,1,1,1,0,1,0,1,0,0,1
Berton Frankie,726,RN,Midwife,0,0,0,0,1,1,1,2,2,0,2,1,2,2,0,0,0,0,1,1,0,1,0,0,0,2,1,1,1,2,0,1,0,1,0,0,0,0,2,0,2,0
Richard Ottis,727,NA,Critical Care,1,1,2,0,1,0,0,2,1,0,1,1,1,2,0,0,1,0,1,0,2,1,2,0,1,0,0,0,0,2,0,0,2,1,0,2,0,1,2,2,2,1
Juliann Anton,728,LPN,Family,0,1,1,0,2,2,2,0,0,2,1,0,1,0,1,0,1,0,2,1,0,1,2,0,1,2,0,0,2,2,1,0,2,1,1,1,0,2,0,2,0,2
Rhett Eva,729,RN,Family,1,0,2,0,2,0,2,0,0,1,1,2,1,0,2,2,1,1,0,0,1,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,1,0,2,2,1,1
Sidney Rosella,730,RN,Family,0,1,2,1,1,0,0,0,0,1,1,2,0,0,1,1,1,2,2,1,0,1,1,1,2,1,1,2,1,1,2,1,2,0,0,1,1,2,1,0,1,1
Wendi Merritt,731,NA,Critical Care,0,0,1,0,1,1,0,0,1,1,2,1,1,0,0,0,2,2,2,0,0,2,1,2,0,2,0,1,2,2,2,2,0,0,2,0,1,2,0,2,0,2
Armida Alden,732,RN,Surgery,1,0,0,2,1,0,0,2,1,1,2,0,0,1,0,2,0,1,2,1,2,1,2,2,1,2,0,2,0,0,2,0,0,2,0,0,1,2,1,1,2,2
Carrol Earlene,733,RN,Family,0,0,0,1,1,1,1,2,1,1,1,2,0,0,1,1,1,0,0,0,2,2,1,2,0,1,1,2,1,0,2,1,1,2,2,2,2,1,2,1,2,0
Elenora Autumn,734,RN,Family,1,0,2,1,1,2,1,1,1,0,1,2,1,2,1,1,0,1,0,2,1,1,1,0,2,0,1,1,2,0,0,2,1,2,2,1,1,1,0,1,1,2
Jody Cruz,735,RN,Midwife,0,1,0,0,1,1,0,0,1,0,1,1,2,0,0,1,2,1,2,0,1,1,0,0,2,0,0,2,1,2,0,0,0,1,0,2,1,2,2,2,0,0
Una Elton,736,LPN,Labor,2,2,0,0,0,1,0,1,1,0,1,2,1,0,0,1,0,2,2,1,1,2,2,2,0,1,2,1,2,2,1,2,0,1,2,0,0,2,1,2,0,2
Mattie Sylvia,737,RN,Midwife,0,1,1,1,0,0,2,1,0,1,1,2,0,2,2,0,2,2,0,2,2,1,2,0,0,0,2,0,2,2,1,0,1,2,0,1,2,1,0,1,0,2
Elliot Jamie,738,NA,Labor,0,1,2,2,1,0,1,2,2,2,1,1,0,2,1,0,0,2,0,2,1,1,2,1,2,0,1,0,1,2,2,2,2,2,1,0,1,1,2,2,1,1
Johnnie Clem,739,NA,Pediatric,2,0,1,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,2,2,2,2,1,0,2,2,2,1,0,2,2,2,0,0,2,0,2,1,2,2
Edmond Homer,740,LPN,Oncology,1,0,1,0,1,0,0,0,2,0,1,2,0,0,2,1,1,1,0,0,2,0,2,0,2,1,1,0,2,2,1,1,1,2,2,0,0,1,1,1,1,0
Aric Agnes,741,RN,Labor,1,0,2,1,1,1,2,1,1,0,0,1,0,1,2,1,2,0,1,0,0,1,0,0,2,0,2,2,1,1,1,1,2,2,0,2,1,2,2,0,2,2
Belva Beatrice,742,LPN,Pediatric,2,2,0,1,2,0,0,0,0,0,1,0,0,2,1,1,2,2,1,1,2,1,0,1,0,1,0,1,1,1,0,2,2,0,0,2,1,1,1,1,0,2
Dovie Hildegarde,743,RN,Midwife,2,1,1,2,2,1,0,0,2,0,0,2,1,0,1,0,0,0,0,2,0,0,2,2,2,2,1,2,0,2,1,2,0,0,0,1,0,1,1,0,2,1
Sam Danica,744,RN,Pediatric,0,2,0,2,0,0,0,2,1,0,1,2,0,1,1,2,1,0,2,0,0,2,1,0,1,0,1,2,2,1,0,0,1,0,0,1,2,0,1,2,2,1
Burley Vivian,745,RN,Pediatric,2,1,2,1,1,0,2,2,1,0,1,1,0,1,2,2,1,1,0,2,2,2,1,1,0,1,1,1,0,2,0,1,1,2,1,0,0,2,1,2,2,2
Crystal Antonio,746,RN,Forensic,0,0,1,0,0,1,1,2,1,2,1,0,1,0,1,0,2,1,1,0,1,1,2,2,1,2,1,0,2,2,2,0,2,1,0,0,0,2,0,0,1,0
Miriam Venie,747,LPN,Midwife,1,2,0,0,0,2,2,0,1,2,0,2,0,2,0,0,2,1,1,0,1,1,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,2,0,0
Alaina Dixie,748,RN,Midwife,2,1,0,0,1,2,1,0,2,2,0,2,0,1,2,1,0,1,2,1,0,2,1,1,2,0,1,2,1,1,1,0,1,1,2,2,0,2,0,2,0,1
Ladonna Lula,749,LPN,Pediatric,0,0,0,1,2,2,2,2,0,0,0,2,2,2,0,1,1,0,0,1,0,1,0,1,0,1,2,0,2,1,0,1,2,0,2,0,2,0,1,0,0,2
Harry Russell,750,RN,Labor,2,0,2,0,0,1,1,2,2,1,0,2,2,1,2,1,0,1,1,2,1,1,0,2,0,0,2,2,0,2,1,2,1,1,2,1,0,2,0,1,2,2
Nicolette Thad,751,LPN,Forensic,0,0,2,1,1,2,0,1,0,1,0,2,1,1,2,0,1,2,0,1,1,0,2,0,0,1,1,2,2,2,0,2,0,1,1,0,1,1,0,0,1,1
Doc Blanche,752,LPN,Critical Care,2,2,1,1,0,1,0,1,1,2,0,1,1,0,2,0,2,1,2,0,2,1,0,0,2,2,1,1,2,1,0,2,2,2,1,0,2,0,0,0,2,1
Nico Carissa,753,RN,Mental Health,1,1,2,0,2,2,0,2,2,0,0,2,2,1,0,0,1,0,2,2,1,1,2,2,1,1,2,0,0,0,2,1,2,0,2,1,0,1,0,2,0,0
Elbert Vander,754,LPN,Family,0,1,2,0,0,1,0,2,1,2,2,0,1,1,1,1,1,0,2,1,1,2,0,0,0,1,0,2,1,1,1,0,1,0,1,0,0,1,1,0,2,2
Stephany Jossie,755,LPN,Midwife,1,2,2,0,1,1,2,2,0,0,1,1,2,0,2,1,1,2,0,0,0,2,0,1,1,1,2,1,1,1,2,0,2,1,1,2,2,0,1,2,2,2
Andy Mariam,756,NA,Surgery,0,0,1,1,2,2,1,2,2,0,2,0,0,0,2,2,2,1,2,0,1,1,0,1,2,2,1,2,2,2,2,2,1,1,0,0,1,0,1,0,1,1
Ford Jessie,757,LPN,Midwife,2,1,0,0,1,2,1,1,2,2,1,2,2,2,0,0,0,2,1,1,2,2,1,1,2,2,2,2,1,0,2,0,1,2,0,0,1,2,2,1,1,2
Lenora Carla,758,NA,Forensic,0,2,0,2,0,2,2,2,1,2,0,2,2,1,2,1,2,1,0,1,1,1,2,2,0,0,2,1,1,1,0,0,2,1,1,2,1,1,0,1,2,0
Linda Jeremiah,759,LPN,Oncology,1,2,2,2,1,1,1,1,0,2,2,1,1,0,2,1,0,1,1,1,0,1,2,2,0,2,2,1,2,1,1,2,0,1,1,1,0,0,0,1,1,2
Cecilia Maurice,760,LPN,Critical Care,2,1,1,1,0,1,0,1,1,2,0,1,0,2,0,0,2,0,2,0,1,1,0,1,2,1,2,0,1,1,1,0,2,0,1,2,0,0,1,1,1,1
Nathaniel Goldie,761,RN,Pediatric,1,0,2,1,0,0,1,2,2,0,1,2,0,2,2,1,1,0,0,2,0,0,2,2,1,1,2,2,0,0,2,1,1,2,1,0,2,0,1,2,1,1
Emmitt Almira,762,LPN,Forensic,2,2,1,1,1,1,2,2,0,2,0,1,2,2,0,2,2,0,2,0,0,2,1,2,1,2,1,1,1,1,1,1,2,0,2,2,1,2,1,0,2,0
Lorelei Dawn,763,NA,Oncology,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2,1,2,1,1,0,0,1,1,2,0,1,0,0,0,2,0,2,0,1,2,0,1,0
Willa Serena,764,RN,Labor,1,0,2,2,2,0,2,0,0,0,1,0,0,2,1,1,0,2,1,2,2,1,2,1,2,2,1,2,2,0,2,0,1,1,2,0,2,0,2,2,2,2
Jefferson Nanette,765,LPN,Labor,0,0,2,0,0,1,1,2,1,1,1,0,0,2,1,2,0,2,2,0,2,1,2,2,2,0,2,1,1,1,0,1,1,1,1,0,0,2,2,2,2,2
Aron Sidney,766,NA,Oncology,2,2,1,2,2,0,1,0,1,2,1,0,2,2,2,2,1,2,0,1,2,0,2,2,1,2,1,0,2,2,2,2,0,0,1,1,0,1,1,0,1,2
Ernesto Erik,767,RN,Pediatric,2,0,2,1,0,0,0,2,1,2,2,1,0,0,0,2,1,1,0,1,2,0,2,0,0,2,1,2,0,0,0,1,1,0,2,1,0,1,2,1,2,0
Myrna Therese,768,LPN,Midwife,0,2,0,1,1,1,2,2,1,0,1,1,1,0,0,0,1,1,0,1,1,0,2,2,2,0,0,1,0,2,2,0,0,2,2,0,1,0,0,0,0,1
Queenie Dona,769,RN,Critical Care,2,2,1,0,1,1,0,1,0,1,2,2,0,0,2,0,0,1,0,1,0,1,2,1,1,1,1,0,0,0,0,1,2,2,0,0,0,1,1,2,0,1
Luther Lue,770,LPN,Pediatric,1,2,1,2,2,1,1,0,1,1,2,0,1,0,0,0,2,0,2,1,0,2,0,1,0,0,0,0,2,1,0,2,1,0,0,0,1,0,1,2,0,1
Monica Emery,771,NA,Mental Health,2,2,0,2,1,0,1,2,1,0,0,0,2,2,0,2,2,2,1,0,2,0,0,1,1,0,0,1,0,2,2,1,1,0,0,1,0,1,1,0,1,2
Jesse Cleo,772,LPN,Forensic,2,0,2,2,0,1,0,2,0,1,2,0,1,0,1,1,0,2,2,0,2,0,1,0,1,0,2,1,0,0,2,1,2,1,1,0,0,2,0,0,1,2
Malinda Leo,773,NA,Mental Health,1,1,2,1,1,0,2,0,1,0,2,2,1,1,1,1,1,2,1,0,0,1,0,1,0,2,0,1,0,2,2,1,0,2,1,2,2,0,2,0,0,1
Wiley Hurley,774,NA,Critical Care,2,0,2,1,0,2,0,0,1,0,0,2,1,1,2,0,2,2,1,1,2,2,0,0,0,2,1,1,1,1,0,2,2,1,1,2,0,0,2,0,0,0
Madeline Taryn,775,NA,Labor,2,2,1,1,1,0,0,0,1,2,2,2,1,1,0,0,1,2,0,1,0,1,0,2,1,0,1,0,2,1,1,2,2,0,0,2,1,2,2,0,2,2
Cydney Phebe,776,RN,Forensic,2,2,2,1,2,2,0,0,1,1,1,1,2,2,2,1,2,0,0,0,0,1,2,2,0,0,1,2,0,0,2,2,2,0,2,2,2,1,2,2,2,1
Haywood Imogene,777,NA,Family,1,2,1,2,1,1,0,1,2,0,2,0,1,0,2,0,2,1,2,0,0,2,0,2,2,1,1,0,1,2,2,0,1,0,2,1,0,1,2,1,2,2
Shamika Normand,778,LPN,Oncology,2,2,0,1,2,0,1,1,1,1,2,0,2,2,1,2,2,2,0,1,1,1,0,1,2,0,0,0,1,2,2,1,0,1,1,2,2,0,1,2,2,2
Waylon Eva,779,NA,Midwife,1,1,2,1,0,1,1,1,2,2,2,0,0,0,2,0,2,2,2,0,1,0,0,1,0,1,1,1,2,1,1,2,1,1,2,1,0,0,0,1,0,2
Francis Hali,780,LPN,Critical Care,1,1,1,2,2,1,1,0,0,0,2,0,0,0,0,2,1,1,2,2,1,1,2,2,2,1,2,2,1,0,1,1,2,2,0,1,1,2,1,0,2,1
Vernon Clark,781,NA,Pediatric,0,1,0,2,1,0,1,2,0,2,0,0,2,0,1,0,1,2,1,1,0,1,1,0,0,0,1,2,0,1,1,1,0,2,2,1,0,2,2,1,1,2
Gladys Bruce,782,NA,Forensic,2,0,0,1,2,2,0,1,0,0,2,2,2,2,1,1,1,0,2,0,1,1,1,2,0,1,1,2,0,1,2,2,0,0,2,1,2,1,1,0,2,0
Eliza Sidney,783,NA,Surgery,2,0,1,1,1,0,2,1,1,2,2,0,2,1,1,0,2,2,1,1,2,0,0,0,2,1,2,0,0,0,1,0,2,0,1,1,0,0,2,0,1,0
Walter Dannie,784,NA,Midwife,1,1,2,1,1,2,1,2,2,0,1,2,1,2,0,1,1,0,2,2,1,1,2,1,0,2,1,0,1,1,2,2,2,2,0,0,1,0,2,0,0,1
Taylor Nathaly,785,LPN,Surgery,0,2,1,0,2,0,1,1,0,0,2,0,1,1,2,0,0,1,0,2,2,0,0,1,2,0,1,0,0,0,0,0,1,0,1,1,2,1,2,0,1,0
Omar Carey,786,LPN,Labor,0,2,1,1,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,0,2,0,1,0,0,2,1,1,1,0,0,0,2,1,0,0,2,0,2,2,1,1
Leslie Brooke,787,RN,Critical Care,0,0,0,2,0,2,0,0,1,1,2,0,0,0,1,2,1,1,0,1,2,1,1,2,1,2,2,2,0,2,1,0,2,2,1,0,1,2,0,1,2,0
Verne Adam,788,NA,Labor,0,1,0,0,2,0,1,2,2,2,2,1,0,1,0,0,0,0,0,2,2,2,1,1,2,0,1,0,1,0,1,0,0,1,1,1,2,1,1,0,1,2
Henry Percy,789,RN,Critical Care,0,0,2,2,0,0,2,2,2,1,1,1,1,1,1,1,2,0,0,2,1,0,1,2,0,1,1,0,0,1,1,2,2,2,2,2,0,0,1,0,0,1
Evangeline Jackson,790,NA,Pediatric,1,0,1,1,2,1,1,1,0,2,1,1,0,2,0,0,1,1,0,1,0,0,1,2,2,2,1,1,1,1,2,1,1,0,2,1,2,0,1,1,2,1
Kaiden Fabian,791,LPN,Critical Care,0,1,0,0,2,0,1,1,2,0,1,1,1,0,0,2,1,1,2,2,2,0,0,0,2,1,0,0,2,0,0,1,0,1,2,0,2,0,1,1,1,2
Palma Jaime,792,NA,Critical Care,2,2,0,2,0,1,0,2,1,0,0,0,0,2,0,1,2,0,1,1,1,1,2,0,2,1,2,1,1,1,0,1,2,1,1,1,2,1,1,0,2,1
Cornelius Lucian,793,NA,Pediatric,2,1,1,0,1,0,2,0,2,0,0,0,1,2,1,2,2,1,1,0,0,1,0,2,0,2,0,2,2,2,2,2,0,0,2,2,2,1,1,1,0,0
Ona Richard,794,RN,Critical Care,0,1,2,2,2,1,2,0,0,0,2,0,0,2,1,2,1,0,2,0,0,0,0,1,0,2,0,1,1,2,0,0,1,0,2,1,1,2,2,2,2,2
Cora Cal,795,NA,Midwife,0,0,0,1,1,2,2,2,0,1,1,2,1,0,1,0,0,2,0,2,2,2,1,2,0,1,1,0,2,1,1,1,0,2,1,1,0,1,0,2,1,2
Monte Joni,796,RN,Forensic,2,0,1,1,1,1,2,2,1,1,0,1,2,2,2,0,1,1,1,0,0,0,1,1,2,1,0,1,1,1,2,0,0,0,2,2,2,0,1,1,1,1
Silvio Myra,797,RN,Midwife,1,1,1,1,2,1,2,2,0,2,1,1,0,2,2,1,2,2,0,2,1,1,0,1,1,2,1,1,0,2,2,0,0,0,2,1,1,2,2,0,1,0
Ransom Mac,798,NA,Midwife,1,1,0,1,2,1,0,1,1,2,1,1,1,0,1,1,0,1,0,2,2,0,2,2,2,1,1,2,2,2,2,1,1,2,0,1,0,1,1,2,2,2
Elwyn Isabelle,799,RN,Surgery,1,1,0,0,0,0,2,0,2,2,1,2,0,1,0,1,2,2,1,2,2,1,2,1,0,1,1,1,0,1,2,1,2,1,2,2,2,1,0,1,0,0
Magdalen Callie,800,RN,Pediatric,2,2,0,2,1,1,0,1,0,0,1,2,1,1,0,0,1,2,0,1,1,0,2,2,1,0,2,1,0,2,2,2,0,1,2,0,1,0,0,0,0,1
Georgina Loy,801,NA,Forensic,1,0,0,0,2,2,1,1,2,0,2,2,0,2,2,0,1,1,1,0,0,2,2,1,2,0,0,1,1,0,2,1,0,0,2,1,2,2,0,1,0,2
Abraham Tyrel,802,NA,Surgery,1,0,1,0,2,0,1,1,0,2,1,0,2,1,2,2,1,0,0,0,1,0,2,2,2,2,0,2,2,0,1,2,0,2,2,2,1,0,0,1,1,1
Patricia Nettie,803,LPN,Pediatric,1,1,1,0,0,2,2,0,1,1,0,1,2,1,1,2,1,2,0,2,2,2,0,2,0,2,2,1,0,0,1,0,1,2,2,0,1,0,0,2,0,1
Allison Marcelle,804,RN,Midwife,2,2,1,1,2,2,2,1,1,0,0,2,1,0,2,0,1,2,2,2,2,2,2,1,0,2,2,1,1,2,1,2,0,1,1,1,0,2,2,1,2,1
