Full Name,Nurse Number,Nurse Type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Dante Kathrine,707,RN,2,1,0,0,1,0,2,2,2,1,2,0,1,2,1,0,0,0,1,2,0,0,2,0,1,2,0,1,1,2,1,0,0,0,0,2,2,2,0,0,1,1
Bertram Clarke,708,NA,0,2,2,1,1,2,2,0,1,1,0,0,2,1,0,0,0,1,0,2,1,0,2,2,1,2,1,1,2,1,1,0,0,1,0,1,0,1,0,1,0,2
Haywood Faron,709,RN,0,0,2,2,1,0,0,2,2,0,0,2,0,0,2,2,1,1,0,0,0,0,1,2,0,2,1,2,2,0,0,0,1,2,2,0,0,2,1,2,1,2
Elmer Sammie,710,RN,0,0,1,2,2,1,0,1,1,2,2,1,2,1,0,0,0,0,1,2,2,0,2,1,2,1,0,0,0,1,0,2,1,1,0,2,0,1,2,0,1,2
Tomas Billie,711,LPN,0,0,0,2,1,2,0,0,2,0,2,0,2,2,2,2,2,2,0,1,0,0,1,2,0,2,2,2,1,2,2,1,1,0,0,0,1,1,2,1,1,2
Ewald Georgia,712,LPN,1,1,0,2,1,2,2,0,0,0,1,0,2,2,2,2,0,2,0,2,2,1,0,0,0,1,0,2,2,1,0,1,0,1,2,2,2,0,2,0,2,2
Wilson Valerie,713,LPN,2,1,1,0,0,0,2,1,1,2,1,2,2,0,0,0,0,1,0,0,2,0,1,2,1,1,2,1,0,0,1,1,2,0,2,0,1,1,0,1,1,2
Ingrid Kristian,714,LPN,1,1,1,1,2,2,0,2,2,0,2,2,1,1,0,0,1,2,0,2,0,0,0,0,1,2,0,1,0,2,2,0,1,1,0,1,0,0,1,0,2,0
Josefina Rex,715,RN,2,2,0,2,1,0,1,0,1,0,0,1,2,2,1,1,2,0,2,2,0,2,0,0,1,1,2,0,2,1,1,0,0,1,0,0,2,1,1,0,1,0
Destin Billy,716,RN,0,0,2,0,0,1,1,1,1,1,0,1,1,0,2,0,2,1,0,0,1,0,1,0,1,1,0,2,1,2,1,0,1,2,1,1,1,0,2,0,0,1
Blanche Toni,717,LPN,1,2,0,2,1,0,1,1,2,0,0,2,0,1,2,2,2,0,2,1,2,0,2,1,0,1,2,2,2,0,1,0,0,2,2,1,0,2,2,0,0,2
Esmeralda Myer,718,LPN,2,2,0,2,2,1,2,2,0,0,0,2,0,2,1,2,2,0,0,2,2,1,2,0,0,2,1,0,2,0,1,1,2,2,1,2,1,1,2,1,2,2
Marlee Wallace,719,NA,2,1,1,2,1,2,1,1,1,0,1,2,2,0,1,1,1,2,2,0,2,0,2,1,1,1,2,2,2,2,0,2,2,2,1,2,0,0,1,1,2,0
Tobias Natalie,720,LPN,0,1,0,1,1,2,1,0,2,1,0,1,0,2,1,2,1,1,2,2,0,1,2,2,1,1,2,0,2,1,2,1,2,1,0,1,2,2,2,2,0,2
Nathaniel Stanley,721,LPN,0,0,2,1,1,0,2,1,1,2,2,0,2,0,0,1,2,2,0,1,1,1,0,1,0,1,2,2,0,2,1,1,1,1,2,0,0,1,0,2,1,0
Lorayne Emerson,722,NA,0,1,0,1,1,1,0,1,1,2,0,0,2,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,2,0,1,2,2,0,1,2,1,1,2,2,1,1
Billy Darleen,723,LPN,0,2,0,1,2,0,1,2,2,2,1,0,2,0,0,1,1,0,1,0,2,2,0,0,1,1,2,1,1,2,2,0,2,1,0,2,2,1,1,0,1,0
Floyd Lurline,724,RN,0,0,2,1,1,0,0,1,2,1,1,2,2,1,1,0,2,2,1,0,2,1,0,0,0,2,1,2,0,2,0,2,2,0,0,2,1,0,2,2,2,1
Elenor Ella,725,LPN,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,2,2,0,2,2,1,2,1,0,0,1,2,1,2,2,0,0,0,2,0,0,0,0
Regan Darlene,726,RN,1,0,2,1,2,2,0,0,2,1,2,2,2,1,0,1,0,2,1,0,1,1,0,1,0,0,1,1,1,2,1,1,0,1,2,0,1,2,1,2,1,2
Annie Tessie,727,LPN,0,2,1,2,1,1,0,0,2,0,1,0,2,2,0,1,2,1,1,2,0,1,2,2,2,1,2,0,0,2,0,1,1,0,2,0,1,1,0,0,1,0
Barry Doretha,728,LPN,0,0,0,1,0,2,2,1,2,0,0,1,2,1,2,1,2,0,2,2,0,1,2,0,1,0,2,1,0,2,2,0,2,1,1,2,2,2,1,0,0,0
Clinton Carole,729,NA,2,2,1,2,2,1,2,2,1,2,0,0,2,1,1,2,2,0,2,0,2,1,1,0,0,0,2,2,2,2,2,1,0,1,0,0,0,2,2,1,1,2
Bradly Leon,730,NA,0,0,1,2,2,2,0,1,2,2,0,2,1,1,1,1,1,2,1,1,1,0,2,0,2,2,2,1,0,2,2,0,1,0,0,2,2,0,2,0,0,0
Leora Phoebe,731,NA,1,0,2,0,1,1,2,1,0,1,2,0,1,0,1,1,2,2,1,2,0,0,2,2,2,1,1,0,1,0,0,2,2,0,1,1,1,2,2,1,2,0
Daunte Jeannette,732,NA,1,0,2,1,1,0,0,2,1,0,1,1,0,0,1,2,0,0,1,2,0,2,2,0,2,2,0,1,2,0,1,2,0,0,2,0,0,1,2,0,1,0
Sherwood Bethel,733,RN,0,0,2,0,0,2,0,1,1,0,1,1,0,1,2,0,1,0,0,2,0,1,1,1,0,2,0,2,1,0,0,2,2,0,2,2,0,1,2,1,2,2
Virgie Evelyn,734,RN,0,1,1,1,0,2,0,2,0,1,2,1,1,2,1,1,0,1,2,1,0,2,2,2,1,2,2,1,2,1,1,0,2,1,2,1,1,0,1,1,1,0
Brooks Marcy,735,LPN,1,1,2,1,0,0,2,1,0,1,0,1,0,1,0,0,0,2,2,0,1,0,2,2,0,1,2,2,0,1,0,1,2,0,2,2,0,2,0,0,0,0
Bettie Irvin,736,LPN,2,2,1,0,2,1,1,2,2,1,2,1,0,0,2,1,2,2,0,0,0,0,1,1,2,2,1,1,0,0,1,2,1,2,2,1,2,2,1,1,2,0
Bruno Algie,737,NA,2,0,0,1,1,2,0,0,1,2,0,0,0,0,0,1,1,2,2,1,1,2,1,2,1,0,2,1,0,1,2,2,2,0,1,2,2,2,1,1,1,2
Cindy Mandy,738,LPN,2,2,1,0,2,2,0,1,0,2,1,1,2,1,1,0,2,2,2,0,0,2,1,0,1,0,2,2,2,2,0,2,1,1,1,0,1,2,2,1,1,0
Deron Willian,739,LPN,2,2,0,0,0,1,1,1,2,1,0,0,1,1,0,2,2,2,0,2,0,2,2,2,1,1,0,0,2,0,2,2,1,2,2,2,1,1,0,0,1,1
Aline Blanch,740,LPN,0,0,2,2,2,1,1,0,2,2,0,1,0,1,2,2,2,2,1,2,0,2,2,0,0,2,1,2,0,1,0,1,2,2,2,2,0,2,0,1,1,0
Catherine Maudie,741,NA,0,1,2,2,0,2,0,0,0,0,1,1,2,2,0,0,2,0,0,2,1,1,1,0,0,2,0,0,2,1,1,2,2,0,0,0,0,0,0,1,2,2
Roberta Elvie,742,LPN,1,0,2,1,0,0,0,1,2,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,2,2,1,1,2,1,0,1,1,2,0,0,1,1,0,0,0
Norah Billie,743,LPN,2,1,1,1,0,0,0,1,0,1,0,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,0,0,2,0,2,0,2,2,2,0,2,2,2,1,1,1
Floy Robin,744,NA,1,2,2,0,2,0,1,1,1,0,2,2,1,2,0,1,0,0,1,2,1,0,0,1,0,0,0,1,2,0,2,1,1,1,1,0,0,2,0,2,2,1
Jamie Ben,745,NA,0,2,1,1,2,1,1,0,1,2,2,1,0,1,2,0,2,2,1,0,1,1,2,2,1,1,1,0,2,2,2,0,2,2,0,0,2,2,1,0,1,2
Marsha Hiram,746,LPN,2,1,0,2,2,1,0,1,1,1,0,0,1,0,0,1,2,2,2,2,2,1,1,0,2,1,0,2,1,1,1,2,1,2,2,1,0,0,2,0,1,1
Maudie Rhonda,747,NA,1,1,0,2,2,0,1,2,0,0,1,1,1,0,2,0,2,2,2,0,2,2,1,2,1,1,0,1,0,0,2,1,2,0,0,1,1,1,1,1,1,0
Harrison Ken,748,LPN,1,0,2,0,0,2,0,2,2,2,2,1,0,1,0,1,2,1,2,1,0,0,2,1,2,0,0,0,2,2,2,0,2,2,1,1,0,0,1,2,0,2
Hyman Ray,749,LPN,0,2,0,2,0,0,2,0,2,2,0,2,1,1,1,0,2,1,1,2,2,0,2,2,0,1,0,0,2,0,0,0,0,0,2,0,2,0,1,1,0,1
Felicia Taryn,750,NA,0,2,2,0,0,1,1,1,2,2,2,0,0,1,0,2,2,0,1,2,1,1,2,2,0,0,2,2,2,0,1,0,0,0,0,2,1,0,2,0,2,2
Edith Glenn,751,LPN,2,1,1,2,0,0,1,2,0,2,1,1,1,2,1,2,0,0,0,0,2,2,1,0,1,0,1,2,2,2,2,0,0,1,1,2,0,0,2,2,1,2
Thomas Lollie,752,NA,2,2,1,2,2,0,1,0,1,0,2,1,1,2,2,0,2,1,1,2,1,2,2,0,2,0,2,1,2,0,1,1,1,0,0,1,0,0,1,1,1,1
Malachi Fidel,753,RN,1,2,1,2,0,0,0,2,1,0,1,0,0,2,0,1,0,0,1,1,0,2,1,0,2,0,1,0,2,2,1,0,2,2,0,1,2,0,0,0,0,1
Blake Billie,754,NA,1,2,2,1,0,0,2,0,1,1,2,0,2,2,0,0,0,2,0,1,2,0,1,0,1,0,2,0,0,2,1,2,0,0,2,2,1,2,1,0,1,1
Kelvin Lemuel,755,LPN,2,0,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,0,0,2,2,2,1,1,1,2,0,1,2,2,2,1,2,1,0,1,2,2,1
Roland Vernell,756,NA,1,1,2,1,0,2,1,0,1,0,2,2,1,0,1,2,0,0,0,1,0,2,0,0,2,2,2,0,2,2,2,0,2,0,0,0,2,2,0,2,2,2
Antonetta Rowena,757,NA,0,2,2,0,0,1,1,2,0,0,0,2,1,1,0,1,1,0,0,2,0,1,1,0,2,1,2,1,1,0,0,0,2,0,2,0,2,0,2,2,1,0
Brooks Sandy,758,RN,1,2,1,0,1,0,2,2,0,0,0,1,0,1,0,1,0,2,1,1,1,1,0,1,2,0,2,2,2,2,2,2,0,0,1,1,0,2,0,2,1,1
Melody Corinne,759,RN,2,2,2,0,1,0,0,2,2,0,1,2,0,0,2,2,1,1,2,2,0,0,2,2,1,1,1,2,2,2,0,0,0,1,0,1,1,0,0,2,1,0
Lukas Finley,760,RN,1,2,2,1,1,0,1,2,1,1,0,1,1,0,2,0,1,0,0,2,2,2,2,0,1,0,1,0,2,2,0,2,1,2,1,2,0,2,1,1,0,2
Keith Lupe,761,LPN,2,2,1,2,0,1,2,2,0,0,1,2,2,1,0,0,1,0,2,2,1,2,1,2,1,1,1,2,0,0,2,1,1,2,2,2,2,2,0,2,0,1
Morgan Leontine,762,LPN,0,1,0,0,2,2,1,0,2,1,1,2,2,1,1,1,2,0,2,1,0,2,0,0,1,2,0,0,1,1,1,2,0,2,0,0,1,2,2,0,2,0
Julio Harris,763,RN,0,0,0,1,2,0,0,2,1,2,1,0,0,0,1,1,0,2,1,1,1,0,1,1,0,2,0,2,0,2,1,1,2,2,1,2,1,1,2,2,1,2
Jody Terry,764,NA,1,0,2,0,1,1,1,2,0,0,0,1,0,0,2,1,2,0,0,1,1,1,1,2,2,0,0,1,0,2,2,1,2,2,0,2,0,0,2,0,2,0
Francis Delma,765,NA,2,0,1,1,0,1,2,2,1,2,2,2,2,0,1,2,1,0,0,0,2,0,1,0,1,1,0,2,1,0,1,2,0,2,2,1,2,1,2,0,2,1
Deann Willie,766,NA,2,1,0,2,0,0,0,1,0,1,0,1,2,0,0,0,1,1,0,2,1,0,1,0,0,1,2,2,1,0,2,1,1,2,2,2,0,2,2,1,0,1
Mina Karen,767,NA,2,2,2,2,0,1,2,0,0,0,1,1,2,2,0,2,2,0,2,2,1,0,2,1,1,0,1,2,2,0,1,2,1,2,0,0,1,0,0,1,1,0
Walter Linnie,768,NA,1,1,2,2,2,1,2,2,2,2,0,0,0,1,2,2,2,0,2,2,2,2,0,1,0,0,0,2,2,1,2,0,2,0,1,0,1,2,0,1,1,2
Dee Brannon,769,NA,1,0,2,2,0,2,0,2,1,1,1,2,0,2,2,2,1,0,0,0,2,1,2,1,0,0,2,2,0,1,1,0,1,2,1,1,0,2,2,1,2,0
Harriett Gloria,770,NA,2,0,1,1,0,1,0,2,0,0,1,2,1,2,2,0,0,2,0,2,0,1,0,2,1,1,2,2,0,1,1,2,0,1,2,2,1,0,0,0,2,0
Bernie Allie,771,RN,0,1,2,1,2,2,1,0,2,1,1,0,2,0,2,0,0,1,0,0,0,1,1,1,2,0,1,0,2,2,0,0,1,0,0,1,0,1,2,0,1,2
Leola Deana,772,RN,2,1,0,2,2,0,2,0,0,0,2,0,2,2,1,0,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,2,2,2,2,1,2,0,1,1
Reba Georgie,773,NA,2,2,0,0,2,2,2,0,0,0,1,1,0,1,0,2,0,1,1,2,2,1,1,2,2,0,2,2,2,2,1,0,2,0,0,1,2,2,0,1,2,0
Loyd Lamont,774,RN,1,2,1,0,2,2,1,1,0,0,1,2,1,0,1,0,1,1,0,2,1,0,0,0,1,1,2,1,0,0,2,1,1,2,1,2,2,2,2,0,0,1
Alysha John,775,NA,2,0,2,1,0,2,0,1,0,1,1,2,2,1,2,0,1,0,0,0,2,2,1,2,0,2,1,2,2,1,1,0,2,0,2,1,1,1,0,1,0,2
Siobhan Verda,776,NA,1,0,0,1,1,2,2,2,1,1,0,0,0,1,1,0,0,1,1,2,0,0,2,2,2,2,0,2,2,2,2,1,2,2,0,2,0,0,0,0,0,0
Althea Meaghan,777,NA,2,1,2,2,0,0,1,2,2,2,1,2,0,0,0,1,1,0,2,1,0,0,0,0,0,1,2,2,0,2,2,1,1,0,1,1,1,0,2,2,1,1
Brooke Lee,778,LPN,0,1,1,2,2,2,0,0,1,2,2,0,1,0,0,0,2,2,1,1,0,1,0,1,1,2,0,1,2,0,0,0,1,1,1,2,0,2,0,2,2,0
Hazle Angeline,779,RN,0,0,2,2,2,1,2,0,0,2,1,0,2,0,2,2,0,1,2,2,1,0,2,1,2,2,1,0,1,0,0,1,2,0,0,2,2,1,0,0,0,0
Inez Oneta,780,NA,0,0,2,1,1,1,2,1,0,0,1,0,2,1,0,2,1,2,2,1,1,1,2,0,2,1,0,0,0,2,2,2,1,0,2,0,2,0,0,2,1,2
Heather Aida,781,LPN,2,2,1,1,1,0,2,2,2,0,1,1,0,0,1,2,1,1,1,0,2,1,1,2,2,2,2,1,2,0,1,1,2,1,2,0,1,1,1,1,2,2
Ebony Mallie,782,NA,0,0,1,0,2,2,1,0,1,1,0,1,1,0,0,1,2,0,2,1,1,0,1,0,2,1,1,1,2,1,0,0,0,2,1,1,2,2,0,2,1,2
Cornelius Joel,783,LPN,1,0,0,2,0,0,0,0,2,1,2,2,1,0,1,0,2,0,0,2,2,2,2,2,1,0,0,1,0,0,2,1,2,2,0,0,2,1,0,1,2,2
German Ronald,784,RN,1,1,2,2,1,1,0,0,0,1,2,1,2,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,2,0,1,2,1,2,1,0,0,0,1,1,1
Macie Sylvia,785,RN,1,1,0,0,1,2,1,0,0,0,2,0,0,2,2,1,2,1,2,1,1,1,1,2,1,2,2,0,2,1,2,0,0,1,2,1,0,0,1,0,1,0
Briana Lily,786,LPN,2,2,2,0,1,2,1,1,1,2,1,2,2,1,0,1,0,1,1,0,1,2,0,0,1,0,0,1,2,1,2,1,0,0,0,0,0,2,0,0,1,1
Sam Marylyn,787,LPN,1,0,0,1,2,2,0,0,2,2,0,2,0,0,2,2,0,0,2,0,2,1,2,2,1,1,1,2,0,0,1,0,0,2,0,2,1,2,1,1,2,0
Leota Christin,788,NA,2,1,0,0,0,2,1,0,2,0,1,1,0,1,0,1,1,0,0,0,1,2,2,1,2,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
Dixie Arnulfo,789,NA,1,0,2,1,1,0,1,1,1,1,2,1,1,2,1,2,0,0,1,1,1,0,0,2,1,2,1,1,2,1,1,0,2,1,2,2,2,0,2,2,2,1
Dwaine Jacquline,790,NA,2,1,1,1,0,0,0,1,0,2,0,1,0,0,0,2,1,0,2,0,1,1,1,1,1,2,1,1,0,1,2,0,0,0,1,1,0,0,1,1,1,1
Winona Anton,791,NA,1,0,0,1,1,2,0,1,1,1,0,1,2,2,2,1,1,2,1,2,1,2,0,2,2,0,2,1,2,2,2,0,2,0,1,2,2,2,0,1,0,0
Fay Davon,792,RN,2,0,0,1,2,0,0,0,0,1,2,1,2,2,0,2,0,2,0,1,2,2,2,0,0,1,2,0,2,2,1,2,1,0,2,2,2,1,0,2,0,0
Betty Evie,793,LPN,1,2,1,2,1,1,0,1,1,2,0,0,2,2,2,0,1,2,0,2,0,1,2,0,0,2,0,1,1,1,2,1,0,2,2,0,2,1,2,2,0,1
Darryl Porter,794,LPN,1,2,2,2,0,0,1,1,2,0,0,2,0,1,2,1,2,2,1,2,0,1,2,0,0,2,0,2,1,1,1,2,1,2,2,2,0,0,0,1,1,2
Evonne Marcella,795,LPN,0,1,0,2,0,2,2,1,0,1,1,1,1,2,1,0,1,2,2,1,0,2,2,0,2,2,1,1,2,0,2,2,1,0,1,1,0,1,2,2,2,1
Catharine Basil,796,RN,0,0,2,0,1,1,2,1,2,2,1,1,0,1,0,0,2,1,2,2,1,0,1,2,0,2,0,0,1,2,2,1,1,0,1,1,1,2,2,1,2,0
Kenya Henry,797,NA,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,2,1,2,0,2,1,0,1,0,2,1,1,2,2,0,0,0,2,2,2,2,1,2,1,1,2
Keith Jimmie,798,LPN,2,2,2,1,0,1,0,1,1,2,0,2,0,2,0,0,0,2,1,1,1,0,2,0,2,2,1,0,1,2,1,0,1,0,0,1,0,1,1,0,2,0
Rubie Add,799,NA,0,0,0,1,1,2,1,1,2,2,2,1,0,2,1,2,0,1,1,2,2,0,1,0,1,1,2,0,0,1,2,1,0,0,1,2,1,1,1,2,1,1
Callie Cortez,800,RN,1,0,0,1,1,1,2,0,2,2,2,0,1,0,1,0,1,0,1,1,2,0,2,1,1,2,0,2,1,0,2,2,0,2,1,2,0,1,2,1,2,2
Barbara Rosina,801,LPN,0,1,2,0,0,0,0,0,2,2,2,1,1,1,0,1,2,0,0,2,1,0,1,2,0,0,0,1,0,2,2,0,1,2,1,2,1,0,1,2,0,0
Jake Einar,802,RN,0,1,0,1,1,0,0,1,0,0,1,1,2,0,2,1,2,0,0,1,1,2,2,0,0,0,2,0,2,0,2,2,0,2,2,0,1,2,2,1,0,2
Tristan Vernon,803,LPN,2,1,1,0,0,1,0,2,1,1,2,0,1,0,1,2,0,1,2,2,0,2,1,2,0,2,1,0,1,2,2,0,1,2,0,2,1,0,2,2,1,2
Ezekiel Salvador,804,NA,1,0,2,1,1,0,0,2,0,1,1,1,0,0,1,0,2,2,1,2,0,0,0,1,2,2,1,1,0,0,1,2,0,1,2,2,0,2,2,1,1,0
Elinor Cordie,805,NA,1,2,0,1,2,0,0,0,0,1,0,1,2,0,2,1,2,1,1,0,2,2,2,1,0,1,2,2,2,2,0,2,0,1,1,0,1,2,1,0,1,1
Garnett Aaron,806,LPN,1,1,1,2,0,2,1,0,0,1,1,2,0,2,2,2,2,2,0,2,0,1,0,0,2,1,0,0,0,2,2,2,2,0,1,1,1,1,1,0,0,0
Ruben Guy,807,RN,0,1,2,2,1,1,1,1,0,0,1,1,1,0,2,1,2,0,0,2,2,1,1,1,1,0,0,1,1,2,2,1,0,0,1,0,0,1,0,0,0,1
Rhonda Alana,808,NA,1,2,1,2,0,1,1,0,2,0,0,1,1,2,2,0,1,1,1,0,2,1,1,1,1,2,1,0,2,2,2,1,2,0,1,2,0,2,1,1,2,2
Brant Ambrose,809,NA,0,0,1,1,0,1,1,0,0,0,0,2,1,1,0,2,2,1,1,0,0,1,2,1,0,0,2,1,0,1,2,0,0,1,0,0,1,2,0,1,2,2
Julianne Thurlow,810,NA,2,2,2,1,0,2,1,1,0,1,2,0,1,1,2,1,2,0,1,1,1,1,1,1,2,0,0,2,1,0,1,0,1,1,2,0,2,1,1,0,0,1
Lucretia Beth,811,LPN,1,1,1,1,1,2,0,0,1,2,1,1,1,1,0,0,2,0,0,1,2,0,2,1,0,1,1,2,0,0,0,1,0,1,2,2,0,1,0,0,0,1
Hoyt Vivian,812,NA,2,0,1,0,1,1,0,0,2,0,1,0,0,1,2,2,2,0,2,2,2,2,2,1,2,2,2,0,2,0,0,0,0,0,2,2,0,2,0,2,2,1
Shantel Jewell,813,RN,2,2,0,2,1,2,1,1,1,1,2,0,0,1,2,0,2,0,0,2,2,1,0,0,0,1,2,2,0,2,1,0,1,1,1,1,2,0,1,1,0,1
Damian Markus,814,RN,1,2,1,1,2,1,0,1,1,0,1,1,0,0,1,1,1,1,0,2,2,2,1,2,2,1,2,1,0,2,0,0,0,2,2,0,1,0,0,1,2,2
Corina Gilda,815,RN,2,0,2,2,1,1,2,1,0,2,2,2,0,1,1,1,2,2,0,0,0,2,0,2,2,1,1,2,0,1,1,2,0,1,2,2,2,0,1,0,1,2
Elease Magdalena,816,NA,2,0,2,2,1,2,1,1,2,2,1,2,2,1,0,1,0,2,2,1,0,0,1,1,0,1,2,0,1,0,0,2,2,2,1,1,1,0,2,0,0,1
Beryl Albina,817,RN,0,1,0,2,2,0,0,0,0,1,2,1,2,1,1,0,1,2,1,2,1,1,2,1,1,0,1,2,2,0,1,2,0,2,2,0,1,1,0,1,0,0
Billy Reese,818,RN,2,1,2,2,0,2,1,1,1,1,1,0,1,1,1,0,1,2,1,1,0,1,1,1,1,0,0,2,1,1,0,0,1,0,1,1,0,0,0,1,0,0
Pink Joyce,819,LPN,2,0,2,1,0,1,1,0,1,2,2,0,0,0,1,1,0,0,0,2,1,1,2,2,1,2,2,2,0,0,1,1,1,0,2,2,1,0,0,2,1,2
Sydney Frankie,820,LPN,2,0,2,1,1,1,2,2,0,1,1,1,0,2,0,0,1,1,0,0,2,2,1,2,2,0,0,1,2,0,2,2,1,0,0,0,0,2,0,1,1,1
Hattie Lakisha,821,NA,2,1,0,1,0,1,2,1,0,1,1,1,0,1,2,2,2,0,0,0,1,2,0,2,0,2,2,0,1,1,0,0,2,0,1,1,0,0,0,1,2,1
Johnson Guillermo,822,RN,0,0,2,1,0,2,1,1,2,1,2,1,0,2,0,0,1,1,2,0,2,2,0,1,2,2,0,0,1,1,1,2,2,1,0,1,0,0,2,2,2,1
Wilbert Zelpha,823,LPN,1,2,2,0,2,0,1,1,0,1,2,2,2,2,0,1,1,2,2,0,0,1,2,0,1,0,2,1,1,1,2,0,1,0,2,2,1,1,1,2,1,0
Felix Jarod,824,RN,0,2,2,1,1,1,2,1,2,2,1,1,2,0,1,2,2,2,0,0,0,0,2,2,1,2,0,1,1,0,1,0,1,0,0,2,2,0,1,2,2,2
Troy Alpha,825,LPN,0,1,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,2,2,2,1,0,1,1,1,1,2,2,0,1
Howell Lashonda,826,LPN,1,1,0,0,1,1,1,1,1,0,1,2,2,0,1,2,1,0,1,2,0,2,2,0,2,0,1,0,1,0,1,2,1,2,2,0,0,0,2,0,2,0
Marquez Johanna,827,NA,2,0,0,2,1,1,0,1,2,2,1,2,2,0,1,2,2,2,2,1,1,0,1,2,1,0,0,1,0,2,0,2,1,1,1,0,2,0,1,1,0,1
Diego Federico,828,LPN,0,0,2,1,0,0,1,1,1,0,1,0,1,1,1,2,0,0,2,0,2,2,0,2,2,2,1,0,0,0,2,2,2,0,0,2,0,0,2,1,1,0
Marion Allie,829,NA,2,0,0,1,2,2,1,1,2,0,0,1,0,2,2,0,0,1,2,2,1,0,1,1,2,0,0,1,0,1,1,0,2,2,2,0,2,0,1,0,1,2
Leanna Emmer,830,NA,0,0,1,1,2,1,1,0,0,2,1,1,2,2,2,1,1,2,0,1,0,1,0,1,0,2,2,1,1,0,0,1,0,2,2,2,0,2,1,2,1,2
Raymond Otis,831,LPN,2,2,1,0,0,0,0,1,0,2,1,1,2,1,0,0,0,0,2,2,0,1,0,1,0,0,2,0,0,0,2,0,0,2,1,0,1,0,0,1,0,1
Harland Alvina,832,LPN,2,2,0,2,1,1,1,0,1,0,2,0,2,1,0,2,0,0,0,0,2,2,2,1,2,2,1,0,1,0,0,2,0,1,2,1,2,2,2,0,2,1
Bernard Carolina,833,RN,0,1,2,0,0,2,1,0,2,2,1,0,1,0,2,2,2,1,1,1,1,1,1,2,0,0,1,2,1,1,0,0,1,0,0,2,0,0,2,1,2,1
Katherine Evelyn,834,RN,1,2,1,0,1,2,0,1,2,1,1,1,0,0,2,1,2,2,1,2,0,1,1,1,2,1,1,2,2,0,2,0,2,1,0,2,2,2,2,2,0,2
Lorna Billie,835,RN,0,2,2,1,1,2,0,0,2,0,0,1,2,2,0,0,0,1,0,1,0,2,0,2,0,0,2,0,2,1,2,2,1,0,2,2,0,1,1,1,0,1
Ty Max,836,RN,0,2,0,2,1,0,1,0,0,1,1,0,0,0,1,2,2,0,2,0,0,0,1,0,2,1,0,1,1,1,1,1,2,1,0,0,2,0,1,0,0,0
Boyd Lora,837,NA,1,1,1,0,1,1,2,1,1,0,1,0,0,2,0,0,0,1,2,2,2,0,1,0,1,0,1,2,2,2,0,2,1,0,0,1,0,2,2,1,2,0
Ophelia Franklin,838,NA,2,2,2,0,0,1,1,2,1,2,1,0,2,0,2,2,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,2,1,1,1,2,2,2,1,2,0,0
Norbert Bertram,839,NA,2,0,2,2,1,2,1,1,0,2,1,0,1,0,1,2,0,2,0,0,2,1,0,2,0,1,1,2,1,2,2,2,1,2,1,1,1,1,0,1,0,2
Alanna Beaulah,840,NA,2,2,0,2,0,2,1,0,2,1,0,1,1,1,2,0,2,2,1,0,0,2,0,0,1,1,0,0,2,2,1,0,2,2,1,1,2,2,0,0,0,2
Emery Jesus,841,LPN,0,1,2,1,2,1,0,2,2,1,2,1,1,1,2,0,1,2,0,1,1,2,1,1,1,0,1,2,0,2,0,2,0,2,1,0,2,1,2,0,0,1
Hugo Dillard,842,NA,0,1,1,0,1,2,2,0,1,2,1,2,0,2,2,2,2,0,2,2,0,0,2,0,0,1,1,2,2,2,2,1,0,0,1,0,0,2,0,1,1,2
Rodrigo Sydnee,843,NA,1,0,0,1,1,0,2,2,0,0,2,1,0,2,1,1,2,0,2,0,2,2,2,0,0,0,1,2,2,2,1,0,1,2,2,0,1,1,1,0,1,1
Nettie Emilie,844,LPN,2,2,0,1,2,2,1,0,1,0,0,0,1,1,1,1,2,2,0,0,1,1,1,1,1,2,1,1,2,2,1,0,0,2,2,2,1,2,1,0,1,0
Valerie Mitchell,845,LPN,1,1,2,1,0,1,1,1,1,2,0,1,2,2,0,2,0,1,0,2,1,0,0,2,2,2,2,0,0,2,0,0,1,2,0,1,2,2,1,0,2,0
Gregory Hans,846,LPN,2,0,0,0,1,2,1,2,2,1,2,1,2,0,0,1,2,1,2,2,0,0,2,0,1,1,0,1,1,2,2,0,2,2,1,2,0,2,0,0,1,0
Rosa Norman,847,RN,1,1,1,1,2,2,2,1,0,1,0,1,1,2,2,0,0,2,2,2,2,2,0,0,0,1,1,0,2,2,0,1,1,1,2,0,2,0,1,0,2,1
