Full Name,Nurse Number,Nurse Type,Nurse Department,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Eve Taylor,670,NA,Oncology,1,1,2,2,0,1,2,0,2,0,2,0,1,1,1,1,0,1,1,1,2,1,2,1,2,1,2,0,2,2,0,0,0,1,0,1,0,0,1,0,2,2
Clark Grant,671,LPN,Oncology,1,1,2,2,0,0,2,2,1,0,1,1,1,0,1,0,0,1,2,2,2,1,2,2,0,0,0,2,2,1,0,1,1,0,2,0,0,2,0,0,0,0
Albertha Orson,672,NA,Pediatric,1,0,0,2,1,2,1,0,0,0,0,1,1,2,2,0,2,0,1,1,2,2,1,2,2,2,1,2,2,2,0,0,1,1,2,1,2,2,2,0,2,1
Sydney Hiram,673,LPN,Oncology,2,2,2,2,1,0,2,0,0,2,0,0,0,1,2,0,2,2,2,0,2,1,1,0,1,1,1,1,2,0,2,2,1,0,0,2,2,1,0,0,1,0
Cedrick Aurelio,674,RN,Surgery,1,1,2,1,1,2,1,1,2,2,1,1,0,0,1,1,0,2,2,0,2,1,1,1,1,0,1,1,0,2,1,2,1,1,2,1,2,0,2,2,1,2
Jodie Floy,675,RN,Oncology,2,1,1,1,1,2,2,0,1,1,2,1,1,2,2,2,1,1,1,2,0,2,0,0,1,1,1,0,0,2,0,2,1,0,0,1,1,0,2,1,0,2
Trever Rachel,676,RN,Surgery,1,1,0,1,1,1,1,1,1,2,1,2,0,2,1,2,0,0,1,0,2,2,1,1,0,2,0,1,1,0,1,0,0,0,1,1,0,2,2,2,1,1
Nicholas Ashley,677,LPN,Surgery,0,1,0,1,1,2,1,0,1,1,1,2,2,1,2,0,2,0,1,1,2,2,1,2,2,1,0,1,2,0,1,2,0,0,0,2,0,0,2,1,2,1
Sonja Marla,678,LPN,Surgery,2,2,2,0,2,0,1,0,2,0,1,2,1,0,0,1,1,0,0,1,0,0,1,0,0,2,1,0,1,2,2,0,0,1,2,0,0,0,1,2,2,2
Imogene Destini,679,RN,Pediatric,0,0,2,2,0,1,1,2,1,1,2,0,1,0,1,1,2,1,0,1,1,2,0,0,2,1,2,1,2,0,1,2,0,0,1,2,2,1,0,0,0,1
Mickey Norman,680,LPN,Surgery,1,0,1,2,2,0,2,0,0,0,1,0,2,1,2,1,0,1,1,1,2,0,1,2,1,2,1,1,1,0,1,1,0,2,2,2,0,2,1,1,1,2
Artie Liza,681,RN,Oncology,0,1,1,1,1,2,0,0,0,2,2,2,2,0,0,1,2,0,1,0,1,1,0,2,2,2,2,1,2,0,1,2,2,1,1,1,0,2,0,0,0,1
Exie Dwane,682,RN,Oncology,2,1,1,0,1,2,1,0,2,1,2,0,0,1,1,1,2,2,0,2,2,1,1,0,1,0,0,2,0,1,0,2,0,2,1,1,2,1,2,1,1,2
Alphonso Alvis,683,RN,Pediatric,2,2,1,2,0,1,2,2,0,2,2,2,2,1,2,2,0,0,1,0,0,1,2,0,0,0,0,2,2,2,0,0,1,0,1,2,1,1,2,1,0,2
Selina Carlos,684,NA,Surgery,2,0,1,0,2,2,0,2,2,0,0,0,1,1,2,2,0,2,2,0,0,2,2,2,2,2,2,2,0,1,0,2,2,1,0,0,2,1,1,2,1,0
Susannah Arlene,685,RN,Oncology,0,1,2,2,1,0,1,2,2,2,2,1,0,1,2,0,2,0,2,1,1,1,1,1,0,1,0,0,2,2,1,1,1,0,2,2,1,1,1,2,1,1
Nikki Marlon,686,NA,Surgery,2,1,1,1,2,2,0,1,2,1,1,0,0,2,1,1,2,1,1,2,1,2,2,1,2,2,0,1,1,1,2,0,1,0,0,0,2,0,1,2,2,2
Ray Ellis,687,LPN,Pediatric,2,0,2,2,0,0,2,1,2,2,2,0,0,2,0,2,2,0,0,1,0,0,1,1,2,2,1,2,0,1,0,2,2,2,0,2,1,2,2,2,2,1
Lelia Grover,688,NA,Oncology,2,2,1,0,0,2,2,0,2,1,2,0,0,0,0,1,2,0,0,0,2,1,1,2,1,1,2,1,0,0,0,0,1,2,2,1,1,1,1,0,1,2
Barnett Titus,689,LPN,Oncology,2,2,0,1,2,0,1,2,0,1,2,1,0,0,0,2,0,2,0,2,2,0,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,2,0,1,2,0
Alvina Lauren,690,LPN,Pediatric,1,2,1,0,1,2,1,1,0,1,1,2,0,1,2,1,2,0,1,0,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,0,1,1,1,0,1,1
Raymond Chester,691,RN,Surgery,0,0,0,2,0,0,0,0,0,1,0,2,2,1,1,1,2,2,2,2,1,2,0,1,1,2,1,2,2,2,1,2,0,0,1,2,1,2,1,0,0,1
Linwood Angel,692,RN,Pediatric,0,1,0,0,0,0,2,2,2,2,0,0,1,2,0,1,1,0,0,1,2,1,2,2,1,0,0,0,2,0,0,1,1,0,1,2,2,2,0,1,1,1
Rosanna Mathew,693,NA,Pediatric,0,1,2,1,2,1,2,0,2,2,0,2,1,2,0,2,0,1,1,1,0,1,2,1,2,0,1,1,1,2,0,1,0,1,1,0,2,0,0,1,0,0
Minerva Sarah,694,NA,Surgery,1,0,0,2,2,0,2,2,1,2,1,0,1,1,2,1,2,2,0,2,0,0,0,1,1,0,2,2,0,1,2,1,2,1,2,2,2,0,0,0,2,2
Tricia Rocio,695,LPN,Surgery,0,2,2,2,0,1,0,1,2,2,1,0,0,1,1,0,0,2,1,1,1,0,1,0,1,2,2,1,2,0,1,1,0,1,2,1,2,2,1,2,2,0
Bernadette Mary,696,LPN,Pediatric,2,2,1,2,0,1,0,0,1,2,2,0,1,2,1,1,1,2,0,2,2,0,0,0,1,2,2,0,2,1,2,1,0,0,0,0,1,0,1,1,2,0
Elwin Nolan,697,RN,Oncology,2,0,2,2,1,2,2,0,0,2,1,2,0,0,1,1,2,0,0,2,0,1,1,1,2,2,0,1,0,0,1,1,0,1,1,2,2,1,2,2,1,2
Roma Axel,698,RN,Surgery,1,1,1,2,2,2,2,1,1,1,1,1,0,1,0,1,0,2,1,1,2,1,0,1,2,0,1,1,1,1,0,0,1,1,0,1,1,2,2,1,1,2
Wells Kathrine,699,RN,Oncology,1,1,1,0,0,0,1,2,2,1,0,2,0,0,1,0,1,1,2,2,1,0,1,0,2,1,0,2,1,1,2,2,2,0,0,1,2,1,1,1,1,1
Ora Velma,700,LPN,Surgery,2,1,0,0,0,2,2,1,0,1,1,1,1,0,0,1,1,0,2,1,1,2,0,1,0,1,1,0,2,0,2,0,0,0,0,2,0,2,1,0,0,0
Beryl Andreas,701,RN,Surgery,0,0,0,0,2,0,0,0,1,0,2,1,1,0,1,2,1,2,2,2,1,2,1,0,2,2,1,0,1,1,0,0,2,2,2,1,1,2,1,1,1,0
Tommie Arturo,702,RN,Oncology,2,0,1,0,0,0,1,0,0,2,1,1,2,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,2,0,2,1,0,0,0,1,0,2,0,0,1,0
Ashleigh Drew,703,NA,Oncology,2,2,2,2,2,2,1,1,0,1,2,0,1,1,0,1,2,1,1,2,1,1,0,1,2,2,0,0,0,0,2,2,1,2,2,2,2,2,0,1,0,2
Emilie Verlie,704,LPN,Pediatric,2,2,0,2,0,2,0,1,1,2,0,1,2,0,2,0,0,2,2,1,0,0,2,2,0,1,2,0,0,2,0,0,0,0,1,1,1,2,1,1,0,2
Daphne Alma,705,LPN,Pediatric,2,2,0,1,2,1,0,0,1,2,1,1,2,1,0,2,0,1,2,1,1,2,0,0,0,2,2,0,1,2,2,2,1,2,2,2,2,1,0,2,2,0
Rhianna Carmen,706,RN,Oncology,2,1,2,2,0,2,2,0,0,2,0,1,0,1,2,0,1,1,0,1,2,0,2,1,2,1,1,2,0,1,0,0,1,0,2,1,0,2,1,2,2,2
Dante Kathrine,707,RN,Oncology,2,1,0,0,1,0,2,2,2,1,2,0,1,2,1,0,0,0,1,2,0,0,2,0,1,2,0,1,1,2,1,0,0,0,0,2,2,2,0,0,1,1
Bertram Clarke,708,NA,Surgery,0,2,2,1,1,2,2,0,1,1,0,0,2,1,0,0,0,1,0,2,1,0,2,2,1,2,1,1,2,1,1,0,0,1,0,1,0,1,0,1,0,2
Haywood Faron,709,RN,Pediatric,0,0,2,2,1,0,0,2,2,0,0,2,0,0,2,2,1,1,0,0,0,0,1,2,0,2,1,2,2,0,0,0,1,2,2,0,0,2,1,2,1,2
Elmer Sammie,710,RN,Pediatric,0,0,1,2,2,1,0,1,1,2,2,1,2,1,0,0,0,0,1,2,2,0,2,1,2,1,0,0,0,1,0,2,1,1,0,2,0,1,2,0,1,2
Tomas Billie,711,LPN,Oncology,0,0,0,2,1,2,0,0,2,0,2,0,2,2,2,2,2,2,0,1,0,0,1,2,0,2,2,2,1,2,2,1,1,0,0,0,1,1,2,1,1,2
Ewald Georgia,712,LPN,Pediatric,1,1,0,2,1,2,2,0,0,0,1,0,2,2,2,2,0,2,0,2,2,1,0,0,0,1,0,2,2,1,0,1,0,1,2,2,2,0,2,0,2,2
Wilson Valerie,713,LPN,Surgery,2,1,1,0,0,0,2,1,1,2,1,2,2,0,0,0,0,1,0,0,2,0,1,2,1,1,2,1,0,0,1,1,2,0,2,0,1,1,0,1,1,2
Ingrid Kristian,714,LPN,Surgery,1,1,1,1,2,2,0,2,2,0,2,2,1,1,0,0,1,2,0,2,0,0,0,0,1,2,0,1,0,2,2,0,1,1,0,1,0,0,1,0,2,0
Josefina Rex,715,RN,Pediatric,2,2,0,2,1,0,1,0,1,0,0,1,2,2,1,1,2,0,2,2,0,2,0,0,1,1,2,0,2,1,1,0,0,1,0,0,2,1,1,0,1,0
Destin Billy,716,RN,Surgery,0,0,2,0,0,1,1,1,1,1,0,1,1,0,2,0,2,1,0,0,1,0,1,0,1,1,0,2,1,2,1,0,1,2,1,1,1,0,2,0,0,1
Blanche Toni,717,LPN,Pediatric,1,2,0,2,1,0,1,1,2,0,0,2,0,1,2,2,2,0,2,1,2,0,2,1,0,1,2,2,2,0,1,0,0,2,2,1,0,2,2,0,0,2
Esmeralda Myer,718,LPN,Pediatric,2,2,0,2,2,1,2,2,0,0,0,2,0,2,1,2,2,0,0,2,2,1,2,0,0,2,1,0,2,0,1,1,2,2,1,2,1,1,2,1,2,2
Marlee Wallace,719,NA,Oncology,2,1,1,2,1,2,1,1,1,0,1,2,2,0,1,1,1,2,2,0,2,0,2,1,1,1,2,2,2,2,0,2,2,2,1,2,0,0,1,1,2,0
Tobias Natalie,720,LPN,Oncology,0,1,0,1,1,2,1,0,2,1,0,1,0,2,1,2,1,1,2,2,0,1,2,2,1,1,2,0,2,1,2,1,2,1,0,1,2,2,2,2,0,2
Nathaniel Stanley,721,LPN,Surgery,0,0,2,1,1,0,2,1,1,2,2,0,2,0,0,1,2,2,0,1,1,1,0,1,0,1,2,2,0,2,1,1,1,1,2,0,0,1,0,2,1,0
Lorayne Emerson,722,NA,Pediatric,0,1,0,1,1,1,0,1,1,2,0,0,2,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,2,0,1,2,2,0,1,2,1,1,2,2,1,1
Billy Darleen,723,LPN,Oncology,0,2,0,1,2,0,1,2,2,2,1,0,2,0,0,1,1,0,1,0,2,2,0,0,1,1,2,1,1,2,2,0,2,1,0,2,2,1,1,0,1,0
Floyd Lurline,724,RN,Oncology,0,0,2,1,1,0,0,1,2,1,1,2,2,1,1,0,2,2,1,0,2,1,0,0,0,2,1,2,0,2,0,2,2,0,0,2,1,0,2,2,2,1
Elenor Ella,725,LPN,Surgery,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,2,2,0,2,2,1,2,1,0,0,1,2,1,2,2,0,0,0,2,0,0,0,0
Regan Darlene,726,RN,Pediatric,1,0,2,1,2,2,0,0,2,1,2,2,2,1,0,1,0,2,1,0,1,1,0,1,0,0,1,1,1,2,1,1,0,1,2,0,1,2,1,2,1,2
Annie Tessie,727,LPN,Surgery,0,2,1,2,1,1,0,0,2,0,1,0,2,2,0,1,2,1,1,2,0,1,2,2,2,1,2,0,0,2,0,1,1,0,2,0,1,1,0,0,1,0
Barry Doretha,728,LPN,Surgery,0,0,0,1,0,2,2,1,2,0,0,1,2,1,2,1,2,0,2,2,0,1,2,0,1,0,2,1,0,2,2,0,2,1,1,2,2,2,1,0,0,0
Clinton Carole,729,NA,Oncology,2,2,1,2,2,1,2,2,1,2,0,0,2,1,1,2,2,0,2,0,2,1,1,0,0,0,2,2,2,2,2,1,0,1,0,0,0,2,2,1,1,2
Bradly Leon,730,NA,Oncology,0,0,1,2,2,2,0,1,2,2,0,2,1,1,1,1,1,2,1,1,1,0,2,0,2,2,2,1,0,2,2,0,1,0,0,2,2,0,2,0,0,0
Leora Phoebe,731,NA,Oncology,1,0,2,0,1,1,2,1,0,1,2,0,1,0,1,1,2,2,1,2,0,0,2,2,2,1,1,0,1,0,0,2,2,0,1,1,1,2,2,1,2,0
Daunte Jeannette,732,NA,Oncology,1,0,2,1,1,0,0,2,1,0,1,1,0,0,1,2,0,0,1,2,0,2,2,0,2,2,0,1,2,0,1,2,0,0,2,0,0,1,2,0,1,0
Sherwood Bethel,733,RN,Oncology,0,0,2,0,0,2,0,1,1,0,1,1,0,1,2,0,1,0,0,2,0,1,1,1,0,2,0,2,1,0,0,2,2,0,2,2,0,1,2,1,2,2
Virgie Evelyn,734,RN,Pediatric,0,1,1,1,0,2,0,2,0,1,2,1,1,2,1,1,0,1,2,1,0,2,2,2,1,2,2,1,2,1,1,0,2,1,2,1,1,0,1,1,1,0
Brooks Marcy,735,LPN,Pediatric,1,1,2,1,0,0,2,1,0,1,0,1,0,1,0,0,0,2,2,0,1,0,2,2,0,1,2,2,0,1,0,1,2,0,2,2,0,2,0,0,0,0
Bettie Irvin,736,LPN,Oncology,2,2,1,0,2,1,1,2,2,1,2,1,0,0,2,1,2,2,0,0,0,0,1,1,2,2,1,1,0,0,1,2,1,2,2,1,2,2,1,1,2,0
Bruno Algie,737,NA,Pediatric,2,0,0,1,1,2,0,0,1,2,0,0,0,0,0,1,1,2,2,1,1,2,1,2,1,0,2,1,0,1,2,2,2,0,1,2,2,2,1,1,1,2
Cindy Mandy,738,LPN,Surgery,2,2,1,0,2,2,0,1,0,2,1,1,2,1,1,0,2,2,2,0,0,2,1,0,1,0,2,2,2,2,0,2,1,1,1,0,1,2,2,1,1,0
Deron Willian,739,LPN,Surgery,2,2,0,0,0,1,1,1,2,1,0,0,1,1,0,2,2,2,0,2,0,2,2,2,1,1,0,0,2,0,2,2,1,2,2,2,1,1,0,0,1,1
Aline Blanch,740,LPN,Pediatric,0,0,2,2,2,1,1,0,2,2,0,1,0,1,2,2,2,2,1,2,0,2,2,0,0,2,1,2,0,1,0,1,2,2,2,2,0,2,0,1,1,0
Catherine Maudie,741,NA,Oncology,0,1,2,2,0,2,0,0,0,0,1,1,2,2,0,0,2,0,0,2,1,1,1,0,0,2,0,0,2,1,1,2,2,0,0,0,0,0,0,1,2,2
Roberta Elvie,742,LPN,Surgery,1,0,2,1,0,0,0,1,2,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,2,2,1,1,2,1,0,1,1,2,0,0,1,1,0,0,0
Norah Billie,743,LPN,Oncology,2,1,1,1,0,0,0,1,0,1,0,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,0,0,2,0,2,0,2,2,2,0,2,2,2,1,1,1
Floy Robin,744,NA,Oncology,1,2,2,0,2,0,1,1,1,0,2,2,1,2,0,1,0,0,1,2,1,0,0,1,0,0,0,1,2,0,2,1,1,1,1,0,0,2,0,2,2,1
Jamie Ben,745,NA,Oncology,0,2,1,1,2,1,1,0,1,2,2,1,0,1,2,0,2,2,1,0,1,1,2,2,1,1,1,0,2,2,2,0,2,2,0,0,2,2,1,0,1,2
Marsha Hiram,746,LPN,Surgery,2,1,0,2,2,1,0,1,1,1,0,0,1,0,0,1,2,2,2,2,2,1,1,0,2,1,0,2,1,1,1,2,1,2,2,1,0,0,2,0,1,1
Maudie Rhonda,747,NA,Pediatric,1,1,0,2,2,0,1,2,0,0,1,1,1,0,2,0,2,2,2,0,2,2,1,2,1,1,0,1,0,0,2,1,2,0,0,1,1,1,1,1,1,0
Harrison Ken,748,LPN,Oncology,1,0,2,0,0,2,0,2,2,2,2,1,0,1,0,1,2,1,2,1,0,0,2,1,2,0,0,0,2,2,2,0,2,2,1,1,0,0,1,2,0,2
Hyman Ray,749,LPN,Surgery,0,2,0,2,0,0,2,0,2,2,0,2,1,1,1,0,2,1,1,2,2,0,2,2,0,1,0,0,2,0,0,0,0,0,2,0,2,0,1,1,0,1
Felicia Taryn,750,NA,Oncology,0,2,2,0,0,1,1,1,2,2,2,0,0,1,0,2,2,0,1,2,1,1,2,2,0,0,2,2,2,0,1,0,0,0,0,2,1,0,2,0,2,2
Edith Glenn,751,LPN,Oncology,2,1,1,2,0,0,1,2,0,2,1,1,1,2,1,2,0,0,0,0,2,2,1,0,1,0,1,2,2,2,2,0,0,1,1,2,0,0,2,2,1,2
Thomas Lollie,752,NA,Surgery,2,2,1,2,2,0,1,0,1,0,2,1,1,2,2,0,2,1,1,2,1,2,2,0,2,0,2,1,2,0,1,1,1,0,0,1,0,0,1,1,1,1
Malachi Fidel,753,RN,Pediatric,1,2,1,2,0,0,0,2,1,0,1,0,0,2,0,1,0,0,1,1,0,2,1,0,2,0,1,0,2,2,1,0,2,2,0,1,2,0,0,0,0,1
Blake Billie,754,NA,Surgery,1,2,2,1,0,0,2,0,1,1,2,0,2,2,0,0,0,2,0,1,2,0,1,0,1,0,2,0,0,2,1,2,0,0,2,2,1,2,1,0,1,1
Kelvin Lemuel,755,LPN,Surgery,2,0,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,0,0,2,2,2,1,1,1,2,0,1,2,2,2,1,2,1,0,1,2,2,1
Roland Vernell,756,NA,Pediatric,1,1,2,1,0,2,1,0,1,0,2,2,1,0,1,2,0,0,0,1,0,2,0,0,2,2,2,0,2,2,2,0,2,0,0,0,2,2,0,2,2,2
Antonetta Rowena,757,NA,Oncology,0,2,2,0,0,1,1,2,0,0,0,2,1,1,0,1,1,0,0,2,0,1,1,0,2,1,2,1,1,0,0,0,2,0,2,0,2,0,2,2,1,0
Brooks Sandy,758,RN,Surgery,1,2,1,0,1,0,2,2,0,0,0,1,0,1,0,1,0,2,1,1,1,1,0,1,2,0,2,2,2,2,2,2,0,0,1,1,0,2,0,2,1,1
Melody Corinne,759,RN,Oncology,2,2,2,0,1,0,0,2,2,0,1,2,0,0,2,2,1,1,2,2,0,0,2,2,1,1,1,2,2,2,0,0,0,1,0,1,1,0,0,2,1,0
Lukas Finley,760,RN,Surgery,1,2,2,1,1,0,1,2,1,1,0,1,1,0,2,0,1,0,0,2,2,2,2,0,1,0,1,0,2,2,0,2,1,2,1,2,0,2,1,1,0,2
Keith Lupe,761,LPN,Surgery,2,2,1,2,0,1,2,2,0,0,1,2,2,1,0,0,1,0,2,2,1,2,1,2,1,1,1,2,0,0,2,1,1,2,2,2,2,2,0,2,0,1
Morgan Leontine,762,LPN,Surgery,0,1,0,0,2,2,1,0,2,1,1,2,2,1,1,1,2,0,2,1,0,2,0,0,1,2,0,0,1,1,1,2,0,2,0,0,1,2,2,0,2,0
Julio Harris,763,RN,Pediatric,0,0,0,1,2,0,0,2,1,2,1,0,0,0,1,1,0,2,1,1,1,0,1,1,0,2,0,2,0,2,1,1,2,2,1,2,1,1,2,2,1,2
Jody Terry,764,NA,Oncology,1,0,2,0,1,1,1,2,0,0,0,1,0,0,2,1,2,0,0,1,1,1,1,2,2,0,0,1,0,2,2,1,2,2,0,2,0,0,2,0,2,0
Francis Delma,765,NA,Pediatric,2,0,1,1,0,1,2,2,1,2,2,2,2,0,1,2,1,0,0,0,2,0,1,0,1,1,0,2,1,0,1,2,0,2,2,1,2,1,2,0,2,1
Deann Willie,766,NA,Oncology,2,1,0,2,0,0,0,1,0,1,0,1,2,0,0,0,1,1,0,2,1,0,1,0,0,1,2,2,1,0,2,1,1,2,2,2,0,2,2,1,0,1
Mina Karen,767,NA,Pediatric,2,2,2,2,0,1,2,0,0,0,1,1,2,2,0,2,2,0,2,2,1,0,2,1,1,0,1,2,2,0,1,2,1,2,0,0,1,0,0,1,1,0
Walter Linnie,768,NA,Surgery,1,1,2,2,2,1,2,2,2,2,0,0,0,1,2,2,2,0,2,2,2,2,0,1,0,0,0,2,2,1,2,0,2,0,1,0,1,2,0,1,1,2
Dee Brannon,769,NA,Pediatric,1,0,2,2,0,2,0,2,1,1,1,2,0,2,2,2,1,0,0,0,2,1,2,1,0,0,2,2,0,1,1,0,1,2,1,1,0,2,2,1,2,0
Harriett Gloria,770,NA,Pediatric,2,0,1,1,0,1,0,2,0,0,1,2,1,2,2,0,0,2,0,2,0,1,0,2,1,1,2,2,0,1,1,2,0,1,2,2,1,0,0,0,2,0
Bernie Allie,771,RN,Pediatric,0,1,2,1,2,2,1,0,2,1,1,0,2,0,2,0,0,1,0,0,0,1,1,1,2,0,1,0,2,2,0,0,1,0,0,1,0,1,2,0,1,2
Leola Deana,772,RN,Pediatric,2,1,0,2,2,0,2,0,0,0,2,0,2,2,1,0,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,2,2,2,2,1,2,0,1,1
Reba Georgie,773,NA,Oncology,2,2,0,0,2,2,2,0,0,0,1,1,0,1,0,2,0,1,1,2,2,1,1,2,2,0,2,2,2,2,1,0,2,0,0,1,2,2,0,1,2,0
Loyd Lamont,774,RN,Surgery,1,2,1,0,2,2,1,1,0,0,1,2,1,0,1,0,1,1,0,2,1,0,0,0,1,1,2,1,0,0,2,1,1,2,1,2,2,2,2,0,0,1
Alysha John,775,NA,Pediatric,2,0,2,1,0,2,0,1,0,1,1,2,2,1,2,0,1,0,0,0,2,2,1,2,0,2,1,2,2,1,1,0,2,0,2,1,1,1,0,1,0,2
Siobhan Verda,776,NA,Surgery,1,0,0,1,1,2,2,2,1,1,0,0,0,1,1,0,0,1,1,2,0,0,2,2,2,2,0,2,2,2,2,1,2,2,0,2,0,0,0,0,0,0
Althea Meaghan,777,NA,Pediatric,2,1,2,2,0,0,1,2,2,2,1,2,0,0,0,1,1,0,2,1,0,0,0,0,0,1,2,2,0,2,2,1,1,0,1,1,1,0,2,2,1,1
Brooke Lee,778,LPN,Oncology,0,1,1,2,2,2,0,0,1,2,2,0,1,0,0,0,2,2,1,1,0,1,0,1,1,2,0,1,2,0,0,0,1,1,1,2,0,2,0,2,2,0
Hazle Angeline,779,RN,Pediatric,0,0,2,2,2,1,2,0,0,2,1,0,2,0,2,2,0,1,2,2,1,0,2,1,2,2,1,0,1,0,0,1,2,0,0,2,2,1,0,0,0,0
Inez Oneta,780,NA,Surgery,0,0,2,1,1,1,2,1,0,0,1,0,2,1,0,2,1,2,2,1,1,1,2,0,2,1,0,0,0,2,2,2,1,0,2,0,2,0,0,2,1,2
Heather Aida,781,LPN,Oncology,2,2,1,1,1,0,2,2,2,0,1,1,0,0,1,2,1,1,1,0,2,1,1,2,2,2,2,1,2,0,1,1,2,1,2,0,1,1,1,1,2,2
Ebony Mallie,782,NA,Surgery,0,0,1,0,2,2,1,0,1,1,0,1,1,0,0,1,2,0,2,1,1,0,1,0,2,1,1,1,2,1,0,0,0,2,1,1,2,2,0,2,1,2
Cornelius Joel,783,LPN,Oncology,1,0,0,2,0,0,0,0,2,1,2,2,1,0,1,0,2,0,0,2,2,2,2,2,1,0,0,1,0,0,2,1,2,2,0,0,2,1,0,1,2,2
German Ronald,784,RN,Surgery,1,1,2,2,1,1,0,0,0,1,2,1,2,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,2,0,1,2,1,2,1,0,0,0,1,1,1
Macie Sylvia,785,RN,Surgery,1,1,0,0,1,2,1,0,0,0,2,0,0,2,2,1,2,1,2,1,1,1,1,2,1,2,2,0,2,1,2,0,0,1,2,1,0,0,1,0,1,0
Briana Lily,786,LPN,Surgery,2,2,2,0,1,2,1,1,1,2,1,2,2,1,0,1,0,1,1,0,1,2,0,0,1,0,0,1,2,1,2,1,0,0,0,0,0,2,0,0,1,1
Sam Marylyn,787,LPN,Oncology,1,0,0,1,2,2,0,0,2,2,0,2,0,0,2,2,0,0,2,0,2,1,2,2,1,1,1,2,0,0,1,0,0,2,0,2,1,2,1,1,2,0
Leota Christin,788,NA,Oncology,2,1,0,0,0,2,1,0,2,0,1,1,0,1,0,1,1,0,0,0,1,2,2,1,2,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
Dixie Arnulfo,789,NA,Pediatric,1,0,2,1,1,0,1,1,1,1,2,1,1,2,1,2,0,0,1,1,1,0,0,2,1,2,1,1,2,1,1,0,2,1,2,2,2,0,2,2,2,1
Dwaine Jacquline,790,NA,Pediatric,2,1,1,1,0,0,0,1,0,2,0,1,0,0,0,2,1,0,2,0,1,1,1,1,1,2,1,1,0,1,2,0,0,0,1,1,0,0,1,1,1,1
Winona Anton,791,NA,Pediatric,1,0,0,1,1,2,0,1,1,1,0,1,2,2,2,1,1,2,1,2,1,2,0,2,2,0,2,1,2,2,2,0,2,0,1,2,2,2,0,1,0,0
Fay Davon,792,RN,Pediatric,2,0,0,1,2,0,0,0,0,1,2,1,2,2,0,2,0,2,0,1,2,2,2,0,0,1,2,0,2,2,1,2,1,0,2,2,2,1,0,2,0,0
Betty Evie,793,LPN,Oncology,1,2,1,2,1,1,0,1,1,2,0,0,2,2,2,0,1,2,0,2,0,1,2,0,0,2,0,1,1,1,2,1,0,2,2,0,2,1,2,2,0,1
Darryl Porter,794,LPN,Pediatric,1,2,2,2,0,0,1,1,2,0,0,2,0,1,2,1,2,2,1,2,0,1,2,0,0,2,0,2,1,1,1,2,1,2,2,2,0,0,0,1,1,2
Evonne Marcella,795,LPN,Pediatric,0,1,0,2,0,2,2,1,0,1,1,1,1,2,1,0,1,2,2,1,0,2,2,0,2,2,1,1,2,0,2,2,1,0,1,1,0,1,2,2,2,1
Catharine Basil,796,RN,Oncology,0,0,2,0,1,1,2,1,2,2,1,1,0,1,0,0,2,1,2,2,1,0,1,2,0,2,0,0,1,2,2,1,1,0,1,1,1,2,2,1,2,0
Kenya Henry,797,NA,Oncology,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,2,1,2,0,2,1,0,1,0,2,1,1,2,2,0,0,0,2,2,2,2,1,2,1,1,2
Keith Jimmie,798,LPN,Pediatric,2,2,2,1,0,1,0,1,1,2,0,2,0,2,0,0,0,2,1,1,1,0,2,0,2,2,1,0,1,2,1,0,1,0,0,1,0,1,1,0,2,0
Rubie Add,799,NA,Surgery,0,0,0,1,1,2,1,1,2,2,2,1,0,2,1,2,0,1,1,2,2,0,1,0,1,1,2,0,0,1,2,1,0,0,1,2,1,1,1,2,1,1
Callie Cortez,800,RN,Oncology,1,0,0,1,1,1,2,0,2,2,2,0,1,0,1,0,1,0,1,1,2,0,2,1,1,2,0,2,1,0,2,2,0,2,1,2,0,1,2,1,2,2
Barbara Rosina,801,LPN,Pediatric,0,1,2,0,0,0,0,0,2,2,2,1,1,1,0,1,2,0,0,2,1,0,1,2,0,0,0,1,0,2,2,0,1,2,1,2,1,0,1,2,0,0
Jake Einar,802,RN,Oncology,0,1,0,1,1,0,0,1,0,0,1,1,2,0,2,1,2,0,0,1,1,2,2,0,0,0,2,0,2,0,2,2,0,2,2,0,1,2,2,1,0,2
Tristan Vernon,803,LPN,Surgery,2,1,1,0,0,1,0,2,1,1,2,0,1,0,1,2,0,1,2,2,0,2,1,2,0,2,1,0,1,2,2,0,1,2,0,2,1,0,2,2,1,2
